Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus acidophilus	0.0030521978455693138	0.00013013445491882213	0.002125350456724247	0.0	3.6168607715280723e-05	0.0008384225748999102	0.00010017451454903015	3.225355595454399e-05	0.00011344240992930475	0.0001328204692281537	5.255799775051769e-06	0.0	3.1630054878145214e-05	0.001053411677518395	0.00033370353569324305	0.00021628870215964269	0.0023251522421110908	0.0007336595268171863	0.0004648598393530881	0.00019650225977598743	9.124969136133805e-05	0.0	2.1791714790036827e-05	0.002454546406104441	0.0	0.0	0.0	0.0001544334762357767	5.000875153151802e-06	0.00010705090805932761	0.0018437059942220868	0.001585491665309225	0.012501469123660005	0.03633911778274602	0.11265139855938942	0.04677333399432374	0.001238608752483806	0.0048358280897169235	3.258602711157456e-05	0.0	0.00526898431013561	0.0006314482640523995	0.0004704406460718206	0.0014459612161069368	0.004635705516277888	0.025989435811069432	0.0	0.0	0.0	9.947477319751712e-06	1.0656152596105176e-05	0.00029067923810329155	0.23814491902632365	0.030686136395535617	0.14375185868078272	0.010991356312026464	0.0005573733265898043	0.0293616907824325	0.0010978442729855655	5.610633272177431e-05	0.0023582631612778814	0.10777848531617973	0.006404244094026614	0.0013757629869218285	0.00024324192842200854	0.0072458704451265074	0.004499672492192024	0.0015851000594412521	0.0024089594503009524	0.010785905635049504	0.0004159562886428527	0.004323781289550533	0.004000573787475495	0.01622518832807881	0.002265748747943141	0.006541471392038283	0.0032549612771848057	0.043705580959726736	0.0019437222280667477	2.125906832133082e-05	9.274160552085322e-05	0.00010341595837507675	0.0	0.0001463715537340429	0.0010709593366676603	0.07313753506951325	0.00010301006245662734	0.0003135395963310553	0.02621690167062218	0.015566831205360836	0.007328501710524182	0.007403544033277786	5.6264488105687215e-06	0.0018065089908562853	0.008705558456353539	0.0005200972949687153	0.0034531285840932904	0.004960705348764467	0.0014403904529492293	0.0009512879478798934	0.0015262981165481242	0.0025317729117065157	0.0001644850292093576	0.004825523870589731	0.002565005545247644	0.0016370098781212509	0.022360203113432803	0.008294786278935595	0.00012499869793022988	0.0037589976006398296	0.00042220427344151555	0.00022862804122925678	0.00044786472300659233	0.0030452263697570954	0.0015912357809181844	0.0012239821100128352	0.008296883836467633	0.000925117751400749	0.009849791995257703	0.0054679844039949126	0.0005304984605142715	0.05941052004806005	0.0013663421206011905	0.004085355741058102	0.0	0.0005113972331278866	0.0	5.094970245373767e-06	5.429176393941039e-06	0.0010779180782260547	0.003119943896230114	0.0007947490982654462	5.335809148778367e-06
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	0.0001420850721213301	0.0	0.0	0.0	5.683638355258399e-05	0.0	0.0	2.6877963295453323e-05	0.00012375535628651429	0.0	0.0	7.256525430493371e-06	2.6358379065121012e-05	0.00019586046265417394	0.0007977600150166591	7.570104575587495e-05	0.0	0.0001875520594871003	0.002999967567918185	0.00017064669927914698	0.0	0.0	0.0	0.0006541968033327402	0.0	0.0	6.103925434446893e-06	0.0	0.002725476958467732	4.817290862669743e-05	7.258685016622388e-06	0.027290003800836182	4.948627065278577e-05	0.0007984669434685404	0.016511525456698723	0.0007126302874068933	0.04916486146029336	0.021035590227750214	9.775808133472367e-05	0.009790538179276604	0.009579971472973837	5.8863821225223683e-05	1.5175504711994213e-05	0.00010710823823014348	0.00048156301596037425	0.002170798657057556	0.0	0.0	0.0	9.947477319751712e-06	0.0	0.0	0.00887066755443245	3.638877770095702e-05	0.010539463510378873	0.0002219613701846121	5.16086413509078e-06	0.001013128777808671	0.0002107861004132286	0.0	4.017484090763e-06	0.0015757719663691409	0.00038591554800007817	0.0	2.162150474862298e-05	0.0010374280385084687	0.00015188767906133415	9.006250337734388e-06	6.0391741093895735e-05	0.0014361667829277873	0.0	0.00011326534129802082	0.00013282117488298454	0.003417896814873744	4.613515550110468e-05	9.878060826903448e-05	0.00013896386405058285	0.0006280645694452096	0.000195374141480936	0.0005155324067922724	0.0	0.0	0.0	4.182044392401225e-05	0.0	0.0096421605949041	5.421582234559334e-06	2.1256921785156293e-05	0.0007212992693936433	0.0016132145713261452	0.0018848193005496377	0.0005469972395720701	3.3758692863412326e-05	0.0007392790639504182	0.001984145820477524	0.003556624936301215	0.0008431337296888465	0.00020038317172349078	0.0002499851199333373	0.0	0.00013431423425623492	0.001743737634552832	9.550743631511086e-05	0.002697429151028395	0.0023232222356546284	0.0013623061656967944	0.005917190611738455	0.0013512556049272751	5.2082790804262454e-05	0.000591842175419888	0.0042587561494970266	3.048373883056757e-05	5.461764914714541e-06	0.00014274498608236386	0.00017154586485735075	5.954507562224604e-05	0.0001360144891224202	4.826701311656081e-05	0.0008785950946871461	0.000380517503805175	0.0038955230090704836	0.0011058065476506928	0.0002579806801135115	0.0008126485709547238	0.0	0.0016940033347361244	5.564272916458007e-06	0.0	1.0858352787882078e-05	0.0014315208340462422	0.0012479775584920455	6.113454602041894e-05	1.60074274463351e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Lactobacillus antri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125178542883809e-05	0.0	0.0	0.0	0.0	0.0	1.0428235490413845e-05	0.0	0.0	5.516237043738244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.266008574146601e-05	5.000875153151802e-06	0.0	0.0	0.1067817777053809	0.00407024576119163	0.0009581603321622484	0.1113240687236465	0.0008861402704277021	0.0009065561933072962	0.0002305270161945229	0.0	0.0	0.0004204543035360739	8.562010360032535e-05	9.611152984263002e-05	0.00011246365014165065	0.00034397358282883876	0.0011154733653393992	0.0	0.0	0.0	0.0	0.0	3.699553939496438e-05	0.04755139167772005	0.0014607495048527034	0.05208469636590733	0.0	0.0	0.00016758521136684784	0.000619184169963859	0.0	0.0	0.00030220284286531466	0.0004005705688102077	0.0	3.243225712293447e-05	9.675494659664475e-05	0.00021833853865066782	0.0	1.3420386909754608e-05	5.861905236439948e-06	0.0	6.401954073366394e-05	9.563124591574887e-05	0.0006187571820030054	3.588289872308142e-05	1.6463434711505746e-05	0.0	0.00016528014985400254	0.0	0.0001381839440886503	0.0	0.0	0.0	4.7047999414513785e-05	0.0	0.0760317476872373	2.1686328938237334e-05	3.719961312402351e-05	0.005188701195960724	0.0038262140473761135	0.00540720203641552	0.0015583060894785717	1.1252897621137443e-05	0.00017787165448431117	0.0008828974225091375	0.0018229672864054972	0.0011531093656038636	0.00012218486080700658	0.00011308850663650973	0.0010167435406239227	0.00012820904179004243	0.00010060024814727876	0.0	0.0001492430063068989	0.00023652715068881962	5.0455783914696086e-05	0.00012512121117332414	0.00010627853072461714	0.0	2.1327645961077045e-05	0.0	3.429420618438851e-05	1.6385294744143622e-05	0.0	0.00021886886205937852	5.954507562224604e-05	2.1475971966697926e-05	2.011125546523367e-05	0.00017995321216483713	0.0001042513709055274	0.0	0.00556093100405108	0.0	0.0025319254795732214	0.0	0.0014063423911016882	0.0	0.0	0.0	0.0006444695388335671	0.001496468665271435	3.33461160111376e-05	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Lactobacillus coleohominis	0.0006578012598209729	0.0	0.000924959096253299	0.0	0.0	0.00016867673104495234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7641734159123394e-05	1.0428235490413845e-05	8.651548086385708e-05	0.0	0.0001654871113121473	0.0	0.0	4.294103122886496e-05	0.0	2.7239643487546035e-05	1.5700723279985765e-05	0.0	0.0	0.0	2.4709356197724267e-05	0.0	0.0	0.0	0.09731226584134224	0.005288845176016479	0.0024900339496315223	0.09085343875688695	0.003965942469047058	0.0005007141765360066	0.0007649305537363714	0.0	0.0	0.0005002873991441892	2.1405025900081338e-05	7.587752355997107e-05	0.00023563812410631565	0.00044981160831463526	0.0013724696799028882	0.0	0.0	0.0	3.4816170619130986e-05	0.0	3.699553939496438e-05	0.012477652942996	0.0006290060145451142	0.008201986558020579	0.0	0.0	0.0014930318830864626	0.0	0.0	0.0	0.01970254605895114	0.0004445356312405964	0.0	0.0	0.001789966512037928	0.0006929875357173371	0.0	0.00014091406255242338	0.004754005146752798	0.0	0.0010341618118514943	0.0006747315684055615	0.00276967500515631	0.00012815320972529078	0.001240245414933433	1.0689528003890988e-05	0.006941766293868106	7.013430719828472e-05	4.251813664266164e-05	0.0	0.0	1.5485309602956663e-05	2.613777745250766e-05	0.00017113267750874984	0.04650034939143313	0.0	0.0	0.001273907580622644	0.0011375230951658716	0.0004134442336689528	0.0004007072801516327	3.3758692863412326e-05	1.1116978405269448e-05	3.797408268856505e-05	1.0507016059974048e-05	8.059366533790445e-05	0.000576712543009071	5.95202666507946e-06	0.0	0.00016484019658719742	6.706683209818584e-05	0.0	0.00021004571258007992	7.884238356293987e-05	1.121239642548802e-05	0.00011469444357554714	2.0243529661831836e-05	0.0	3.1991468941615566e-05	0.0	1.905233676910473e-05	0.0	0.0	0.00012422286765532295	3.3080597567914464e-05	9.306254518902435e-05	1.6089004372186937e-05	0.000502810445754692	0.0002919038385354767	0.0	0.0006592308264840669	0.0	0.0015976560340538448	0.0	7.990581767623228e-05	0.0	0.0	0.0	0.0001539882968894364	0.00024296908218429206	1.1115372003712534e-05	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Lactobacillus pontis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2064948174952976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03734593039040018	6.185783831598221e-06	0.0008280397932266345	0.035242895638691665	0.0012021763109298896	5.27067554248428e-06	0.0	0.0	0.0	1.596661912162306e-05	0.0	0.0	0.0	0.0	1.6404020078520576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.004409120220613292	0.0006601963954316488	0.003848212692559329	0.0	0.0	4.9513812449295955e-05	0.0	0.0	0.0	0.0004371148262873301	0.0	0.0	0.0	1.6125824432774127e-05	0.0	0.0	0.0	5.8619052364399474e-05	0.0	0.0	5.312846995319382e-06	9.821542571476276e-06	0.0	0.0	0.0	0.00013222411988320204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01828308006800096	0.0	0.0	5.81692959188422e-06	0.0002688690952210242	0.0	3.1802165091399425e-05	0.0	1.6675467607904172e-05	7.59481653771301e-05	0.0	6.199512718300341e-06	4.887394432280263e-06	0.0	0.0	0.0	0.0	0.0	1.65825562563221e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7308824573572705e-05	0.0	6.506912115278821e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.784739869642421e-05	0.0	4.422577256896456e-05	0.0	0.0	0.0	0.0	0.0	0.00010836213484812192	1.1044049190195092e-05	1.1115372003712534e-05	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0.0007419998210780573	1.041075639350577e-05	0.0005015333766351221	0.000271774297916397	0.0005166943959325817	0.0	0.0005166896013581555	6.450711190908798e-05	0.0	0.00030814348860931656	0.0	0.00034105669523318847	0.00011070519207350825	0.00028055687893705996	9.38541194137246e-05	3.785052287793747e-05	4.745208657369573e-05	4.964613339364419e-05	0.012999859460978801	0.0034749873307753565	0.000134190722590203	0.0017083213396242945	2.1791714790036827e-05	0.0005024231449595445	0.0007524771231168339	0.0	0.0	0.0001667881543346388	0.003250568849548671	3.746781782076467e-05	0.00039922767591423137	0.00019547157517510995	0.0006123925993282239	2.365827980647527e-05	0.0003489962068117194	3.098392553943014e-05	0.031086444349572286	0.011065296777337098	0.00010318908585331943	0.007551764808666784	0.0121399527388074	0.07259514534012586	0.05362011664904622	0.050148077139353174	0.05107213919817112	0.00033354840826325174	0.0	1.5849200143699415e-05	0.00018229096855480793	3.4816170619130986e-05	0.00019181074672989317	1.585523116927045e-05	0.0017615510037170823	0.0007069819667614508	0.0033842859691905073	0.0015750720307331127	0.0003819039459967177	0.0005636957109612155	0.002081512741580632	0.0	0.0005222729317991901	0.00046409722297173327	0.00010258514567090685	0.002122605751250821	7.567526662018042e-05	0.00034401758789918133	0.0005505928365973363	0.0011798187942432049	5.368154763901843e-05	0.001682366802858265	4.1082102582010144e-05	5.909496067722825e-05	0.0004940947705647025	0.003319681389158981	2.5630641945058156e-05	0.0	0.0005665449842062224	3.305602997080051e-05	0.0031911109775219545	0.0057505779809199865	4.3643108480401517e-05	0.0	0.0	0.00010977866530053216	8.832654323032251e-05	8.343676015060336e-05	9.216689798750868e-05	0.007551521464176773	0.0017567127367490343	0.0016959435237018448	0.0026428003956093845	0.0004452303112795919	0.00011815542502194315	0.0001667546760790417	0.0006455594057056059	0.002568965426663655	0.0001921848942673106	0.0005278385986862684	0.0003511695732396881	0.00024873125242731156	2.4420769864769987e-05	5.58890267484882e-05	6.367162421007391e-05	0.00019346315632375784	1.5768476712587976e-05	9.530536961664817e-05	0.005974537833526228	4.048705932366367e-05	5.7291069884688705e-05	0.000815782458011197	0.001459358249504369	4.572560824585136e-05	1.0923529829429083e-05	0.005495681964171008	5.9153746502534736e-05	2.6464478054331573e-05	0.00010737985983348964	5.228926420960755e-05	0.0003016862674528152	6.776339108859282e-05	3.640675709411667e-05	0.0018128847728311837	0.0007070581603111056	0.005008568743435237	0.012004183125746545	0.04089579748669568	0.00025595655415706827	0.0006164913996902258	0.00016287529181823116	0.01611173847083918	0.07508296841954135	0.0009948257943322718	0.00014940265616579426
k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Malacoplasma muris	0.0	0.0	0.0	0.0	1.0333887918651635e-05	0.0	0.0	5.375592659090665e-06	0.011669098803182575	0.0	0.0	0.0	0.0	0.0	0.0	2.162887021596427e-05	0.0	0.0	0.0	0.0	0.0009715408315530698	0.0	0.0	0.0	0.0	0.06912169948394208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036609728769845466	0.0	0.00015075350761825052	0.0	0.0	2.58043206754539e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010455110981003064	0.0	0.0	0.0	0.13263787770892896	0.0006165945367397274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2210384932384993e-05	0.0	0.0	0.0	0.0	5.60619821274401e-06	0.0	0.0	5.208279080426246e-06	0.0	0.0	0.0	5.461764914714541e-06	0.0010111103180834107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Gemellaceae|g__Gemella	0.0008893473032779552	4.164302557402308e-05	0.00013566066745048386	0.0	9.817193522719052e-05	0.0	3.1634057226009524e-05	2.6877963295453323e-05	0.0	0.0028954862291737504	0.0	0.0007691916956322973	5.271675813024202e-06	0.0005981684399978826	0.00034934588892886377	2.162887021596427e-05	0.002472780955895922	5.516237043738244e-06	0.03797256245878423	0.007586021449772988	1.610288671082436e-05	0.0	0.0	0.0016224080722651957	0.0028046874588900173	9.0184879001954e-05	0.0	0.0	0.018203185557472558	0.0	0.0	1.0859531954172776e-05	0.0	0.0	5.14912436279586e-05	0.0	0.0005059848520784909	5.2392503680573385e-06	0.0	0.0	7.98330956081153e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.782754183884525e-06	0.0	0.0	3.237887602128371e-05	0.0	0.0	0.0	0.0	3.7971919765333536e-05	0.0	0.0	1.1723810472879895e-05	0.0	0.0	5.312846995319382e-06	0.0008839388314328649	0.0	0.0	0.0	0.0	0.0034115330858594207	0.00827509234407802	5.4553885600501896e-06	0.0	0.0	0.00014114399824354136	0.0	0.0	9.216689798750868e-05	0.0	4.653543673507376e-05	0.00012409342856354962	7.701412195794218e-05	2.5441732073119538e-05	0.0	5.558489202634724e-06	4.746760336070632e-05	3.677455620990917e-05	0.0	2.4436972161401315e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002554558061455368	0.0	0.0	5.331911490269261e-06	0.002643365885894706	1.5241869415283785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001648077066210167	0.0	0.0	0.0	0.0011399896655142471	0.0	0.0	1.628752918182312e-05	0.00023383408046173676	0.00013252859028234113	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Gemellaceae|g__Gemella|s__Gemella haemolysans	0.0007156877706852184	0.0	0.0	0.001514171088391355	0.007223387655137492	0.0	0.0014709836610094429	0.00044617419070452517	0.0003918919615739619	0.0025289017341040463	0.00011037179527608716	0.016327182218610084	7.907513719536303e-05	0.001333968556455455	0.0007716894262906245	3.785052287793747e-05	0.0027100413887644003	1.654871113121473e-05	0.05243186560145296	0.0181661168050801	3.7573402325256844e-05	0.0	5.447928697509207e-06	0.004401436092822676	0.010118975578697004	0.0003507189738964878	0.0	0.00036446300391643297	0.04342759982997024	3.746781782076467e-05	0.0	0.000966498343921377	0.0	5.914569951618818e-06	0.0008066961501713515	0.0	0.001033052406326919	0.00048725028422933245	0.0	0.00026210029704700334	0.0006812424158559173	1.0702512950040669e-05	0.0	0.0	2.1167605097159308e-05	0.0	0.0	1.5849200143699415e-05	0.0	0.0	0.0	0.0	4.1941690564692435e-05	0.0	0.0008088978766430738	0.0010884644114822323	0.002544306018599754	0.002334766694724494	0.0045187270276085875	3.366379963306458e-05	0.00032139872726104005	0.003102975618706356	0.0011284366023799754	0.0010669182347557038	0.0002270257998605413	0.0025747566344329355	0.003531388538176019	0.0016841688131563305	0.00017446502982680992	0.0018406382442421436	2.0541051291005072e-05	0.00037919266434554796	0.0024864123938094706	0.0060795348517438145	5.6387412279127945e-05	6.0365927275521066e-05	0.0011972271364357908	0.00024241088645253706	0.03277776942845549	0.07788791156227579	9.819699408090342e-05	0.00011634295317196135	0.0	0.0018505546436375423	1.1040817903790314e-05	0.0011055370719954944	0.000390353920888272	0.0	0.0006922146214342221	0.0005032677936188402	0.00023509574071371825	2.5441732073119538e-05	0.0	0.0	1.8987041344282527e-05	0.0005726323752685856	0.0	0.002179777916796997	0.0001785607999523838	0.0015142060454785458	6.105192466192497e-06	1.117780534969764e-05	0.0	2.763759376053683e-05	0.0	5.60619821274401e-06	0.007877422920120534	3.0365294492747755e-05	0.0	0.00043188483071181016	0.008132021440634407	1.143140206146284e-05	8.738823863543266e-05	0.0	5.323837185228127e-05	0.0	0.0	0.0	0.0	4.170054836221096e-05	0.0	0.0011004901700177568	0.0006019549202648601	0.0013875836143512632	0.0	0.0003249503252166779	0.0	0.0	0.0	0.00014828502663427208	0.0015296008128420204	3.33461160111376e-05	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Jeotgalicoccus	0.02702773816352413	9.369680754155193e-05	0.023469295468933705	0.0	0.0034670193967076234	0.0006548626028804032	0.0009490217167802856	8.063388988635997e-05	0.0002578236589302381	6.375382522951378e-05	8.934859617588008e-05	0.0029679189010717887	2.108670325209681e-05	0.003356095495209359	0.0003545600066740707	3.785052287793747e-05	0.004413044051353702	4.964613339364419e-05	0.0085188268234938	0.00039300451955197487	0.0	0.0	5.447928697509207e-06	0.002936035253357338	6.840701119243944e-05	0.0	0.0	0.0007103939906845727	0.0071912584702322905	6.423054483559657e-05	0.0	1.0859531954172776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05604524597161455	0.07605049389469773	0.027365903265245493	0.37013600094853744	0.00011221266544354861	0.004652246577103555	0.03550883403667447	0.02896809113468941	0.013791322024000045	0.00048107848065686134	0.0588915108284911	0.028982067760890823	0.01432894428733541	0.006220349332671261	0.0291571166460523	0.0004108210258201015	0.0031123345956673544	0.04142958086950054	0.031978942612726755	0.001681370111595815	0.0016902459637145898	0.0010689528003890987	0.00920610434686794	0.0778190234298682	0.008753421381307963	8.183082840075284e-05	0.0	0.0003561621208680032	0.0038945288404236412	0.00018769390436443532	0.00860441589053097	9.7588480222068e-05	2.6571152231445366e-05	0.0013088091581739494	0.007169842539227311	0.0005350454788657035	0.00034346338298711377	0.0	2.779244601317362e-05	7.59481653771301e-05	2.626754014993512e-05	0.0	0.04061913512668126	1.190405333015892e-05	0.0006720107521720347	0.0006654659788149822	2.79445133742441e-05	0.00043508943210217175	8.844030003371787e-05	2.1024635616783965e-05	5.60619821274401e-06	0.0035242474480486306	0.00027834853285018773	9.895730252809866e-05	0.0002612636630231938	0.0006791981790146119	0.0	1.0923529829429083e-05	0.0012609140437275473	1.1830749300506948e-05	3.3080597567914464e-05	0.00012169717447795491	5.631151530265428e-05	5.292741534259916e-06	0.0	0.003801905633685612	0.004380695169539282	0.0	0.0	0.0005104999430024335	0.0038354792484591497	1.1128545832916013e-05	0.0	0.0	0.0020645838323694807	0.005036086430728962	9.448066203155655e-05	1.60074274463351e-05
