	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
10897	12D	g_Bacteroides	CHJ-BPD/DS+	MAM-D	1538	190349	0.00807989535012
10918	12D	g_Prevotella	CHJ-BPD/DS+	MAM-D	7	190349	3.677455620990917e-05
10928	12D	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-D	9	190349	4.728157226988321e-05
10971	12D	g_Campylobacter	CHJ-BPD/DS+	MAM-D	324	190349	0.0017021366017157
10973	12D	g_Helicobacter	CHJ-BPD/DS+	MAM-D	2414	190349	0.0126819683843886
11055	12D	g_Allobaculum	CHJ-BPD/DS+	MAM-D	14	190349	7.354911241981834e-05
11071	12D	g_Aerococcus	CHJ-BPD/DS+	MAM-D	0	190349	0.0
11085	12D	g_Lactobacillus	CHJ-BPD/DS+	MAM-D	195	190349	0.0010244340658474
11111	12D	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-D	5	190349	2.626754014993512e-05
11148	12D	g_Coprococcus	CHJ-BPD/DS+	MAM-D	0	190349	0.0
11172	12D	g_Blautia	CHJ-BPD/DS+	MAM-D	91	190349	0.0004780692307288
11177	12D	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-D	1052	190349	0.0055266904475463
11183	12D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-D	0	190349	0.0
11189	12D	g_Marvinbryantia	CHJ-BPD/DS+	MAM-D	30	190349	0.0001576052408996
11212	12D	g_Colidextribacter	CHJ-BPD/DS+	MAM-D	11	190349	5.778858832985726e-05
11222	12D	g_UCG-005	CHJ-BPD/DS+	MAM-D	1	190349	5.253508029987024e-06
11273	12D	g_Romboutsia	CHJ-BPD/DS+	MAM-D	46	190349	0.0002416613693794
11308	12D	g_Fusobacterium	CHJ-BPD/DS+	MAM-D	102749	190349	0.5397926965731367
11335	12D	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-D	35	190349	0.0001838727810495
11485	12D	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-D	19654	190349	0.1032524468213649
11486	12D	g_Klebsiella	CHJ-BPD/DS+	MAM-D	41	190349	0.0002153938292294
11636	12F	g_Corynebacterium	CHJ-BPD/DS+	Fecal	26	161303	0.0001611873306758
11724	12F	g_Bacteroides	CHJ-BPD/DS+	Fecal	496	161303	0.0030749583082769
11745	12F	g_Prevotella	CHJ-BPD/DS+	Fecal	1905	161303	0.0118100717283621
11755	12F	g_dgA-11 gut group	CHJ-BPD/DS+	Fecal	742	161303	0.0046000384369788
11798	12F	g_Campylobacter	CHJ-BPD/DS+	Fecal	23	161303	0.0001425887925209
11800	12F	g_Helicobacter	CHJ-BPD/DS+	Fecal	540	161303	0.0033477368678821
11882	12F	g_Allobaculum	CHJ-BPD/DS+	Fecal	4260	161303	0.0264099241799594
11898	12F	g_Aerococcus	CHJ-BPD/DS+	Fecal	0	161303	0.0
11912	12F	g_Lactobacillus	CHJ-BPD/DS+	Fecal	845	161303	0.0052385882469637
11938	12F	g_Jeotgalicoccus	CHJ-BPD/DS+	Fecal	0	161303	0.0
11975	12F	g_Coprococcus	CHJ-BPD/DS+	Fecal	2080	161303	0.0128949864540647
11999	12F	g_Blautia	CHJ-BPD/DS+	Fecal	866	161303	0.005368778014048
12004	12F	g_Lachnoclostridium	CHJ-BPD/DS+	Fecal	1275	161303	0.0079043787158329
12010	12F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	Fecal	3232	161303	0.0200368251055467
12016	12F	g_Marvinbryantia	CHJ-BPD/DS+	Fecal	445	161303	0.0027587831596436
12039	12F	g_Colidextribacter	CHJ-BPD/DS+	Fecal	3970	161303	0.0246120654916523
12049	12F	g_UCG-005	CHJ-BPD/DS+	Fecal	1690	161303	0.0104771764939275
12100	12F	g_Romboutsia	CHJ-BPD/DS+	Fecal	106	161303	0.0006571483481398
12135	12F	g_Fusobacterium	CHJ-BPD/DS+	Fecal	6484	161303	0.0401976404654594
12162	12F	g_Candidatus Saccharimonas	CHJ-BPD/DS+	Fecal	10358	161303	0.0642145527361549
12312	12F	g_Escherichia-Shigella	CHJ-BPD/DS+	Fecal	1049	161303	0.006503288841497
12313	12F	g_Klebsiella	CHJ-BPD/DS+	Fecal	515	161303	0.0031927490499246
12463	13A	g_Corynebacterium	CHJ-BPD/DS+	MAM-J	2467	204608	0.0120572020644354
12551	13A	g_Bacteroides	CHJ-BPD/DS+	MAM-J	3	204608	1.4662183296840787e-05
12572	13A	g_Prevotella	CHJ-BPD/DS+	MAM-J	3	204608	1.4662183296840787e-05
12582	13A	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-J	4933	204608	0.0241095167344385
12625	13A	g_Campylobacter	CHJ-BPD/DS+	MAM-J	85	204608	0.0004154285267438
12627	13A	g_Helicobacter	CHJ-BPD/DS+	MAM-J	770	204608	0.0037632937128558
12709	13A	g_Allobaculum	CHJ-BPD/DS+	MAM-J	6369	204608	0.0311278151391929
12725	13A	g_Aerococcus	CHJ-BPD/DS+	MAM-J	1939	204608	0.0094766578041914
12739	13A	g_Lactobacillus	CHJ-BPD/DS+	MAM-J	1494	204608	0.0073017672818267
12765	13A	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-J	8352	204608	0.0408195182984047
12802	13A	g_Coprococcus	CHJ-BPD/DS+	MAM-J	17	204608	8.308570534876447e-05
12826	13A	g_Blautia	CHJ-BPD/DS+	MAM-J	13484	204608	0.065901626524867
12831	13A	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-J	4532	204608	0.0221496715670941
12837	13A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-J	429	204608	0.0020966922114482
12843	13A	g_Marvinbryantia	CHJ-BPD/DS+	MAM-J	1942	204608	0.0094913199874882
12866	13A	g_Colidextribacter	CHJ-BPD/DS+	MAM-J	25	204608	0.000122184860807
12876	13A	g_UCG-005	CHJ-BPD/DS+	MAM-J	6923	204608	0.0338354316546762
12927	13A	g_Romboutsia	CHJ-BPD/DS+	MAM-J	4212	204608	0.0205857053487644
12962	13A	g_Fusobacterium	CHJ-BPD/DS+	MAM-J	122	204608	0.0005962621207381
12989	13A	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-J	1	204608	4.887394432280263e-06
13139	13A	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-J	314	204608	0.001534641851736
13140	13A	g_Klebsiella	CHJ-BPD/DS+	MAM-J	220	204608	0.0010752267751016
13290	13C	g_Corynebacterium	CHJ-BPD/DS+	MAMLI	151	168010	0.0008987560264269
13378	13C	g_Bacteroides	CHJ-BPD/DS+	MAMLI	2361	168010	0.0140527349562526
13399	13C	g_Prevotella	CHJ-BPD/DS+	MAMLI	1872	168010	0.0111421939170287
13409	13C	g_dgA-11 gut group	CHJ-BPD/DS+	MAMLI	582	168010	0.0034640795190762
13452	13C	g_Campylobacter	CHJ-BPD/DS+	MAMLI	9	168010	5.356823998571514e-05
13454	13C	g_Helicobacter	CHJ-BPD/DS+	MAMLI	3474	168010	0.020677340634486
13536	13C	g_Allobaculum	CHJ-BPD/DS+	MAMLI	3648	168010	0.0217129932742098
13552	13C	g_Aerococcus	CHJ-BPD/DS+	MAMLI	411	168010	0.0024462829593476
13566	13C	g_Lactobacillus	CHJ-BPD/DS+	MAMLI	1631	168010	0.0097077554907445
13592	13C	g_Jeotgalicoccus	CHJ-BPD/DS+	MAMLI	2	168010	1.190405333015892e-05
13629	13C	g_Coprococcus	CHJ-BPD/DS+	MAMLI	190	168010	0.001130885066365
13653	13C	g_Blautia	CHJ-BPD/DS+	MAMLI	2920	168010	0.017379917862032
13658	13C	g_Lachnoclostridium	CHJ-BPD/DS+	MAMLI	3345	168010	0.0199095291946907
13664	13C	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAMLI	3909	168010	0.0232664722337956
13670	13C	g_Marvinbryantia	CHJ-BPD/DS+	MAMLI	3184	168010	0.0189512529016129
13693	13C	g_Colidextribacter	CHJ-BPD/DS+	MAMLI	1656	168010	0.0098565561573715
13703	13C	g_UCG-005	CHJ-BPD/DS+	MAMLI	501	168010	0.0029819653592048
13754	13C	g_Romboutsia	CHJ-BPD/DS+	MAMLI	739	168010	0.0043985477054937
13789	13C	g_Fusobacterium	CHJ-BPD/DS+	MAMLI	2601	168010	0.0154812213558716
13816	13C	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAMLI	6256	168010	0.0372358788167371
13966	13C	g_Escherichia-Shigella	CHJ-BPD/DS+	MAMLI	355	168010	0.0021129694661032
13967	13C	g_Klebsiella	CHJ-BPD/DS+	MAMLI	58	168010	0.0003452175465746
14117	13D	g_Corynebacterium	CHJ-BPD/DS+	MAM-D	523	229163	0.0022822183336751
14205	13D	g_Bacteroides	CHJ-BPD/DS+	MAM-D	100	229163	0.0004363706182935
14226	13D	g_Prevotella	CHJ-BPD/DS+	MAM-D	200	229163	0.000872741236587
14236	13D	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-D	2151	229163	0.0093863319994938
14279	13D	g_Campylobacter	CHJ-BPD/DS+	MAM-D	1	229163	4.36370618293529e-06
14281	13D	g_Helicobacter	CHJ-BPD/DS+	MAM-D	114551	229163	0.4998669069614205
14363	13D	g_Allobaculum	CHJ-BPD/DS+	MAM-D	848	229163	0.0037004228431291
14379	13D	g_Aerococcus	CHJ-BPD/DS+	MAM-D	164	229163	0.0007156478140013
14393	13D	g_Lactobacillus	CHJ-BPD/DS+	MAM-D	866	229163	0.0037789695544219
14419	13D	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-D	155	229163	0.0006763744583549
14456	13D	g_Coprococcus	CHJ-BPD/DS+	MAM-D	0	229163	0.0
14480	13D	g_Blautia	CHJ-BPD/DS+	MAM-D	711	229163	0.0031025950960669
14485	13D	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-D	1024	229163	0.0044684351313257
14491	13D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-D	339	229163	0.001479296396015
14497	13D	g_Marvinbryantia	CHJ-BPD/DS+	MAM-D	27	229163	0.0001178200669392
14520	13D	g_Colidextribacter	CHJ-BPD/DS+	MAM-D	11	229163	4.8000768012288194e-05
14530	13D	g_UCG-005	CHJ-BPD/DS+	MAM-D	454	229163	0.0019811226070526
14581	13D	g_Romboutsia	CHJ-BPD/DS+	MAM-D	2151	229163	0.0093863319994938
14616	13D	g_Fusobacterium	CHJ-BPD/DS+	MAM-D	64	229163	0.0002792771957078
14643	13D	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-D	0	229163	0.0
14793	13D	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-D	1969	229163	0.0085921374741995
14794	13D	g_Klebsiella	CHJ-BPD/DS+	MAM-D	144	229163	0.0006283736903426
14944	13F	g_Corynebacterium	CHJ-BPD/DS+	Fecal	55	163795	0.0003357855856405
15032	13F	g_Bacteroides	CHJ-BPD/DS+	Fecal	240	163795	0.0014652461918861
15053	13F	g_Prevotella	CHJ-BPD/DS+	Fecal	2375	163795	0.0144998321072071
15063	13F	g_dgA-11 gut group	CHJ-BPD/DS+	Fecal	3728	163795	0.0227601575139656
15106	13F	g_Campylobacter	CHJ-BPD/DS+	Fecal	36	163795	0.0002197869287829
15108	13F	g_Helicobacter	CHJ-BPD/DS+	Fecal	4643	163795	0.0283464086205317
15190	13F	g_Allobaculum	CHJ-BPD/DS+	Fecal	1441	163795	0.0087975823437833
15206	13F	g_Aerococcus	CHJ-BPD/DS+	Fecal	44	163795	0.0002686284685124
15220	13F	g_Lactobacillus	CHJ-BPD/DS+	Fecal	475	163795	0.0028999664214414
15246	13F	g_Jeotgalicoccus	CHJ-BPD/DS+	Fecal	109	163795	0.0006654659788149
15283	13F	g_Coprococcus	CHJ-BPD/DS+	Fecal	2325	163795	0.0141945724838975
15307	13F	g_Blautia	CHJ-BPD/DS+	Fecal	2434	163795	0.0148600384627125
15312	13F	g_Lachnoclostridium	CHJ-BPD/DS+	Fecal	647	163795	0.0039500595256265
15318	13F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	Fecal	519	163795	0.0031685948899539
15324	13F	g_Marvinbryantia	CHJ-BPD/DS+	Fecal	781	163795	0.0047681553160963
15347	13F	g_Colidextribacter	CHJ-BPD/DS+	Fecal	2635	163795	0.0160871821484172
15357	13F	g_UCG-005	CHJ-BPD/DS+	Fecal	9471	163795	0.0578222778473091
15408	13F	g_Romboutsia	CHJ-BPD/DS+	Fecal	534	163795	0.0032601727769467
15443	13F	g_Fusobacterium	CHJ-BPD/DS+	Fecal	2833	163795	0.0172960102567233
15470	13F	g_Candidatus Saccharimonas	CHJ-BPD/DS+	Fecal	4162	163795	0.0254098110442931
15620	13F	g_Escherichia-Shigella	CHJ-BPD/DS+	Fecal	1257	163795	0.0076742269300039
15621	13F	g_Klebsiella	CHJ-BPD/DS+	Fecal	1926	163795	0.0117586006898867
15771	14A	g_Corynebacterium	CHJ-BPD/DS+	MAM-J	20	178926	0.0001117780534969
15859	14A	g_Bacteroides	CHJ-BPD/DS+	MAM-J	230	178926	0.0012854476152152
15880	14A	g_Prevotella	CHJ-BPD/DS+	MAM-J	0	178926	0.0
15890	14A	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-J	1	178926	5.58890267484882e-06
15933	14A	g_Campylobacter	CHJ-BPD/DS+	MAM-J	8	178926	4.471122139879056e-05
15935	14A	g_Helicobacter	CHJ-BPD/DS+	MAM-J	166	178926	0.0009277578440249
16017	14A	g_Allobaculum	CHJ-BPD/DS+	MAM-J	4	178926	2.235561069939528e-05
16033	14A	g_Aerococcus	CHJ-BPD/DS+	MAM-J	6	178926	3.353341604909292e-05
16047	14A	g_Lactobacillus	CHJ-BPD/DS+	MAM-J	559	178926	0.0031241965952404
16073	14A	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-J	5	178926	2.79445133742441e-05
16110	14A	g_Coprococcus	CHJ-BPD/DS+	MAM-J	0	178926	0.0
16134	14A	g_Blautia	CHJ-BPD/DS+	MAM-J	148	178926	0.0008271575958776
16139	14A	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-J	1	178926	5.58890267484882e-06
16145	14A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-J	1	178926	5.58890267484882e-06
16151	14A	g_Marvinbryantia	CHJ-BPD/DS+	MAM-J	0	178926	0.0
16174	14A	g_Colidextribacter	CHJ-BPD/DS+	MAM-J	0	178926	0.0
16184	14A	g_UCG-005	CHJ-BPD/DS+	MAM-J	1	178926	5.58890267484882e-06
16235	14A	g_Romboutsia	CHJ-BPD/DS+	MAM-J	73	178926	0.0004079898952639
16270	14A	g_Fusobacterium	CHJ-BPD/DS+	MAM-J	9112	178926	0.0509260811732224
16297	14A	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-J	0	178926	0.0
16447	14A	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-J	37986	178926	0.2123000570068073
16448	14A	g_Klebsiella	CHJ-BPD/DS+	MAM-J	1879	178926	0.0105015481260409
16598	14B	g_Corynebacterium	CHJ-BPD/DS+	MAM-I	10	188467	5.305968684172826e-05
16686	14B	g_Bacteroides	CHJ-BPD/DS+	MAM-I	4097	188467	0.021738553699056
16707	14B	g_Prevotella	CHJ-BPD/DS+	MAM-I	0	188467	0.0
16717	14B	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-I	2	188467	1.0611937368345652e-05
16760	14B	g_Campylobacter	CHJ-BPD/DS+	MAM-I	1	188467	5.305968684172826e-06
16762	14B	g_Helicobacter	CHJ-BPD/DS+	MAM-I	24	188467	0.0001273432484201
16844	14B	g_Allobaculum	CHJ-BPD/DS+	MAM-I	0	188467	0.0
16860	14B	g_Aerococcus	CHJ-BPD/DS+	MAM-I	52	188467	0.0002759103715769
16874	14B	g_Lactobacillus	CHJ-BPD/DS+	MAM-I	126	188467	0.0006685520542057
16900	14B	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-I	82	188467	0.0004350894321021
16937	14B	g_Coprococcus	CHJ-BPD/DS+	MAM-I	0	188467	0.0
16961	14B	g_Blautia	CHJ-BPD/DS+	MAM-I	13	188467	6.897759289424673e-05
16966	14B	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-I	0	188467	0.0
16972	14B	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-I	3	188467	1.5917906052518477e-05
16978	14B	g_Marvinbryantia	CHJ-BPD/DS+	MAM-I	1	188467	5.305968684172826e-06
17001	14B	g_Colidextribacter	CHJ-BPD/DS+	MAM-I	0	188467	0.0
17011	14B	g_UCG-005	CHJ-BPD/DS+	MAM-I	0	188467	0.0
17062	14B	g_Romboutsia	CHJ-BPD/DS+	MAM-I	102	188467	0.0005412088057856
17097	14B	g_Fusobacterium	CHJ-BPD/DS+	MAM-I	2512	188467	0.0133285933346421
17124	14B	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-I	0	188467	0.0
17274	14B	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-I	42843	188467	0.2273236163360164
17275	14B	g_Klebsiella	CHJ-BPD/DS+	MAM-I	621	188467	0.0032950065528713
17425	14C	g_Corynebacterium	CHJ-BPD/DS+	MAMLI	107	180913	0.0005914445064754
17513	14C	g_Bacteroides	CHJ-BPD/DS+	MAMLI	1820	180913	0.0100600841288354
17534	14C	g_Prevotella	CHJ-BPD/DS+	MAMLI	1942	180913	0.0107344414165925
17544	14C	g_dgA-11 gut group	CHJ-BPD/DS+	MAMLI	1302	180913	0.0071968294152437
17587	14C	g_Campylobacter	CHJ-BPD/DS+	MAMLI	36	180913	0.0001989906750758
17589	14C	g_Helicobacter	CHJ-BPD/DS+	MAMLI	1610	180913	0.0088993051908928
17671	14C	g_Allobaculum	CHJ-BPD/DS+	MAMLI	2265	180913	0.0125198299735231
17687	14C	g_Aerococcus	CHJ-BPD/DS+	MAMLI	10	180913	5.527518752107366e-05
17701	14C	g_Lactobacillus	CHJ-BPD/DS+	MAMLI	1123	180913	0.0062074035586165
17727	14C	g_Jeotgalicoccus	CHJ-BPD/DS+	MAMLI	17	180913	9.396781878582524e-05
17764	14C	g_Coprococcus	CHJ-BPD/DS+	MAMLI	2487	180913	0.013746939136491
17788	14C	g_Blautia	CHJ-BPD/DS+	MAMLI	2903	180913	0.0160463869373676
17793	14C	g_Lachnoclostridium	CHJ-BPD/DS+	MAMLI	707	180913	0.0039079557577399
17799	14C	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAMLI	444	180913	0.0024542183259356
17805	14C	g_Marvinbryantia	CHJ-BPD/DS+	MAMLI	966	180913	0.0053395831145357
17828	14C	g_Colidextribacter	CHJ-BPD/DS+	MAMLI	2705	180913	0.0149519382244504
17838	14C	g_UCG-005	CHJ-BPD/DS+	MAMLI	16691	180913	0.092259815491424
17889	14C	g_Romboutsia	CHJ-BPD/DS+	MAMLI	105	180913	0.0005803894689712
17924	14C	g_Fusobacterium	CHJ-BPD/DS+	MAMLI	1919	180913	0.010607308485294
17951	14C	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAMLI	3205	180913	0.0177156976005041
18101	14C	g_Escherichia-Shigella	CHJ-BPD/DS+	MAMLI	3659	180913	0.0202251911139608
18102	14C	g_Klebsiella	CHJ-BPD/DS+	MAMLI	228	180913	0.0012602742754804
18252	14D	g_Corynebacterium	CHJ-BPD/DS+	MAM-D	11	190253	5.781774794615591e-05
18340	14D	g_Bacteroides	CHJ-BPD/DS+	MAM-D	16127	190253	0.0847660746479687
18361	14D	g_Prevotella	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18371	14D	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18414	14D	g_Campylobacter	CHJ-BPD/DS+	MAM-D	8	190253	4.204927123356793e-05
18416	14D	g_Helicobacter	CHJ-BPD/DS+	MAM-D	253	190253	0.0013298082027615
18498	14D	g_Allobaculum	CHJ-BPD/DS+	MAM-D	4	190253	2.1024635616783965e-05
18514	14D	g_Aerococcus	CHJ-BPD/DS+	MAM-D	11	190253	5.781774794615591e-05
18528	14D	g_Lactobacillus	CHJ-BPD/DS+	MAM-D	524	190253	0.0027542272657986
18554	14D	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-D	4	190253	2.1024635616783965e-05
18591	14D	g_Coprococcus	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18615	14D	g_Blautia	CHJ-BPD/DS+	MAM-D	170	190253	0.0008935470137133
18620	14D	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-D	4	190253	2.1024635616783965e-05
18626	14D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18632	14D	g_Marvinbryantia	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18655	14D	g_Colidextribacter	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18665	14D	g_UCG-005	CHJ-BPD/DS+	MAM-D	1	190253	5.256158904195991e-06
18716	14D	g_Romboutsia	CHJ-BPD/DS+	MAM-D	14	190253	7.358622465874389e-05
18751	14D	g_Fusobacterium	CHJ-BPD/DS+	MAM-D	34330	190253	0.1804439351810484
18778	14D	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-D	0	190253	0.0
18928	14D	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-D	41737	190253	0.2193763041844281
18929	14D	g_Klebsiella	CHJ-BPD/DS+	MAM-D	2516	190253	0.0132244958029571
19079	14F	g_Corynebacterium	CHJ-BPD/DS+	Fecal	31	178374	0.000173792144595
19167	14F	g_Bacteroides	CHJ-BPD/DS+	Fecal	2290	178374	0.0128381939071837
19188	14F	g_Prevotella	CHJ-BPD/DS+	Fecal	5133	178374	0.028776615426015
19198	14F	g_dgA-11 gut group	CHJ-BPD/DS+	Fecal	855	178374	0.0047932994718961
19241	14F	g_Campylobacter	CHJ-BPD/DS+	Fecal	32	178374	0.0001793983428078
19243	14F	g_Helicobacter	CHJ-BPD/DS+	Fecal	1308	178374	0.0073329072622691
19325	14F	g_Allobaculum	CHJ-BPD/DS+	Fecal	2631	178374	0.0147499074977294
19341	14F	g_Aerococcus	CHJ-BPD/DS+	Fecal	1	178374	5.60619821274401e-06
19355	14F	g_Lactobacillus	CHJ-BPD/DS+	Fecal	438	178374	0.0024555148171818
19381	14F	g_Jeotgalicoccus	CHJ-BPD/DS+	Fecal	1	178374	5.60619821274401e-06
19418	14F	g_Coprococcus	CHJ-BPD/DS+	Fecal	2818	178374	0.0157982665635126
19442	14F	g_Blautia	CHJ-BPD/DS+	Fecal	731	178374	0.0040981308935158
19447	14F	g_Lachnoclostridium	CHJ-BPD/DS+	Fecal	516	178374	0.0028927982777759
19453	14F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	Fecal	1191	178374	0.0066769820713781
19459	14F	g_Marvinbryantia	CHJ-BPD/DS+	Fecal	460	178374	0.0025788511778622
19482	14F	g_Colidextribacter	CHJ-BPD/DS+	Fecal	1726	178374	0.0096762981151961
19492	14F	g_UCG-005	CHJ-BPD/DS+	Fecal	14888	178374	0.0834650789913328
19543	14F	g_Romboutsia	CHJ-BPD/DS+	Fecal	8	178374	4.484958570195208e-05
19578	14F	g_Fusobacterium	CHJ-BPD/DS+	Fecal	6248	178374	0.0350275264332245
19605	14F	g_Candidatus Saccharimonas	CHJ-BPD/DS+	Fecal	4626	178374	0.0259342729321537
19755	14F	g_Escherichia-Shigella	CHJ-BPD/DS+	Fecal	3993	178374	0.0223855494634868
19756	14F	g_Klebsiella	CHJ-BPD/DS+	Fecal	287	178374	0.0016089788870575
19906	15A	g_Corynebacterium	CHJ-BPD/DS+	MAM-J	9	191814	4.692045418999656e-05
19994	15A	g_Bacteroides	CHJ-BPD/DS+	MAM-J	33586	191814	0.1750967082694693
20015	15A	g_Prevotella	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20025	15A	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-J	20	191814	0.0001042676759777
20068	15A	g_Campylobacter	CHJ-BPD/DS+	MAM-J	76	191814	0.0003962171687155
20070	15A	g_Helicobacter	CHJ-BPD/DS+	MAM-J	765	191814	0.0039882386061497
20152	15A	g_Allobaculum	CHJ-BPD/DS+	MAM-J	1	191814	5.213383798888507e-06
20168	15A	g_Aerococcus	CHJ-BPD/DS+	MAM-J	433	191814	0.0022573951849187
20182	15A	g_Lactobacillus	CHJ-BPD/DS+	MAM-J	4354	191814	0.0226990730603605
20208	15A	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-J	681	191814	0.003550314367043
20245	15A	g_Coprococcus	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20269	15A	g_Blautia	CHJ-BPD/DS+	MAM-J	343	191814	0.0017881906430187
20274	15A	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20280	15A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20286	15A	g_Marvinbryantia	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20309	15A	g_Colidextribacter	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20319	15A	g_UCG-005	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20370	15A	g_Romboutsia	CHJ-BPD/DS+	MAM-J	19	191814	9.905429217888162e-05
20405	15A	g_Fusobacterium	CHJ-BPD/DS+	MAM-J	34222	191814	0.1784124203655624
20432	15A	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-J	0	191814	0.0
20582	15A	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-J	31222	191814	0.1627722689688969
20583	15A	g_Klebsiella	CHJ-BPD/DS+	MAM-J	2589	191814	0.0134974506553223
20733	15B	g_Corynebacterium	CHJ-BPD/DS+	MAM-I	59	197594	0.000298592062512
20821	15B	g_Bacteroides	CHJ-BPD/DS+	MAM-I	7033	197594	0.0355931860279158
20842	15B	g_Prevotella	CHJ-BPD/DS+	MAM-I	0	197594	0.0
20852	15B	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-I	141	197594	0.0007135844205795
20895	15B	g_Campylobacter	CHJ-BPD/DS+	MAM-I	70	197594	0.000354261769082
20897	15B	g_Helicobacter	CHJ-BPD/DS+	MAM-I	340	197594	0.0017207000212557
20979	15B	g_Allobaculum	CHJ-BPD/DS+	MAM-I	59	197594	0.000298592062512
20995	15B	g_Aerococcus	CHJ-BPD/DS+	MAM-I	36	197594	0.0001821917669564
21009	15B	g_Lactobacillus	CHJ-BPD/DS+	MAM-I	1719	197594	0.0086996568721722
21035	15B	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-I	55	197594	0.0002783485328501
21072	15B	g_Coprococcus	CHJ-BPD/DS+	MAM-I	9	197594	4.554794173912163e-05
21096	15B	g_Blautia	CHJ-BPD/DS+	MAM-I	189	197594	0.0009565067765215
21101	15B	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-I	1130	197594	0.0057187971294674
21107	15B	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-I	2	197594	1.0121764830915918e-05
21113	15B	g_Marvinbryantia	CHJ-BPD/DS+	MAM-I	183	197594	0.0009261414820288
21136	15B	g_Colidextribacter	CHJ-BPD/DS+	MAM-I	101	197594	0.0005111491239612
21146	15B	g_UCG-005	CHJ-BPD/DS+	MAM-I	828	197594	0.0041904106399991
21197	15B	g_Romboutsia	CHJ-BPD/DS+	MAM-I	65	197594	0.0003289573570047
21232	15B	g_Fusobacterium	CHJ-BPD/DS+	MAM-I	10266	197594	0.0519550188770914
21259	15B	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-I	0	197594	0.0
